customerID,MonthlyCharges,Contract,InternetService,Churn
7989-VCQOH,83.25,Month-to-month,DSL,No
5049-GLYVG,20.6,Month-to-month,No,Yes
4199-QHJNM,102.9,Two year,Fiber optic,No
8882-TLVRW,39.1,Two year,DSL,No
5883-GTGVD,99.95,Month-to-month,Fiber optic,Yes
5135-GRQJV,114.5,Two year,Fiber optic,No
2384-OVPSA,20.2,Two year,No,No
1371-WEPDS,55.8,One year,DSL,No
3580-GICBM,24.2,Two year,No,No
4817-QRJSX,81,Month-to-month,Fiber optic,Yes
9730-DRTMJ,72.8,One year,DSL,No
4686-UXDML,99.85,Month-to-month,Fiber optic,No
3349-ANQNH,99.5,One year,Fiber optic,No
2398-YPMUR,70.15,Month-to-month,Fiber optic,Yes
0932-YIXYU,20.25,Two year,No,No
7480-SPLEF,26,Two year,No,No
7636-XUHWW,19.9,Month-to-month,No,No
1431-CYWMH,19.05,Month-to-month,No,No
5937-EORGB,96.5,Month-to-month,Fiber optic,No
6349-JDHQP,19.85,Two year,No,No
5539-HIVAK,25.7,Month-to-month,No,No
5847-MXBEO,20.3,One year,No,No
9985-MWVIX,70.15,Month-to-month,Fiber optic,Yes
4583-PARNH,91.55,Month-to-month,Fiber optic,No
1116-FRYVH,39.4,Two year,DSL,No
1421-HCERK,105.7,Month-to-month,Fiber optic,No
9633-XQABV,70.25,Month-to-month,Fiber optic,No
0716-BQNDX,93.75,Two year,Fiber optic,No
1265-XTECC,96.55,One year,Fiber optic,Yes
1183-CANVH,60,One year,DSL,No
1972-XMUWV,59.8,Two year,DSL,No
8679-LZBMD,90.65,One year,Fiber optic,No
3407-JMJQQ,109,Two year,Fiber optic,No
6252-DFGTK,68.1,One year,DSL,No
1539-LNKHM,20.4,Month-to-month,No,No
8645-KOMJQ,81.95,Two year,DSL,No
0289-IVARM,60.55,Month-to-month,DSL,No
9761-XUJWD,65.6,Month-to-month,DSL,No
4057-FKCZK,82.5,Two year,Fiber optic,No
4291-TPNFG,82.3,Two year,DSL,No
6087-YPWHO,68.15,Two year,DSL,No
3090-QFUVD,20.3,Month-to-month,No,No
2237-ZFSMY,95.55,One year,Fiber optic,Yes
1722-LDZJS,20.2,One year,No,No
1818-ESQMW,89.2,Month-to-month,Fiber optic,No
4871-JTKJF,69.65,Month-to-month,Fiber optic,Yes
1415-YFWLT,89.3,Month-to-month,Fiber optic,Yes
7401-RUBNK,74.8,Month-to-month,Fiber optic,No
0506-YLVKJ,20.2,Two year,No,No
8661-BOYNW,84.4,Two year,DSL,No
6711-VTNRE,87.55,Month-to-month,Fiber optic,Yes
4815-GBTCD,25.15,Month-to-month,DSL,No
2805-AUFQN,19.8,Two year,No,No
0980-PVMRC,50.85,Month-to-month,DSL,No
7233-DRTRF,102.4,Month-to-month,Fiber optic,No
3500-RMZLT,96.3,Month-to-month,Fiber optic,Yes
3873-NFTGI,55.5,Month-to-month,DSL,No
1162-ECVII,109.75,Two year,Fiber optic,No
7048-GXDAY,106.4,Month-to-month,Fiber optic,No
8571-ZCMCX,60,Two year,DSL,No
1169-WCVAK,88.8,Month-to-month,Fiber optic,No
4548-SDBKE,85.2,Month-to-month,Fiber optic,Yes
8066-POXGX,35.1,Month-to-month,DSL,Yes
7129-CAKJW,80.05,Month-to-month,Fiber optic,No
8695-ARGXZ,75.55,Month-to-month,Fiber optic,No
3570-YUEKJ,49.55,Month-to-month,DSL,No
4143-OOBWZ,81.3,Month-to-month,Fiber optic,Yes
1555-HAPSU,23.9,Two year,No,No
1697-NVVGY,66.4,Month-to-month,DSL,No
7854-EKTJL,19.6,Month-to-month,No,Yes
8464-EETCQ,18.8,Two year,No,No
2419-FSORS,108.4,Two year,Fiber optic,No
8132-YPVBX,85.95,Month-to-month,Fiber optic,No
9102-IAYHT,85.45,Month-to-month,Fiber optic,Yes
6754-LZUKA,80.9,Two year,DSL,No
3422-LYEPQ,71,Month-to-month,Fiber optic,Yes
8099-MZPUJ,111.8,Two year,Fiber optic,No
0787-LHDYT,20.6,Month-to-month,No,No
2642-DTVCO,85.05,Month-to-month,Fiber optic,Yes
0374-IOEGQ,44.6,Month-to-month,DSL,No
4361-JEIVL,44.4,Month-to-month,DSL,Yes
3197-NNYNB,105.1,Two year,Fiber optic,No
3396-DKDEL,115.15,Two year,Fiber optic,No
1752-OZXFY,59.8,One year,DSL,No
9066-QRSDU,26.3,One year,No,No
9112-WSNPU,70.55,Month-to-month,Fiber optic,No
9867-NNXLC,20.05,Month-to-month,No,No
5321-NTRKC,79.85,Two year,DSL,No
1363-TXLSL,70.3,Month-to-month,Fiber optic,Yes
9507-EXLTT,79.35,Month-to-month,Fiber optic,Yes
3161-GETRM,90.05,Month-to-month,Fiber optic,No
0402-OAMEN,24.45,Two year,No,No
6933-VLYFX,59.95,One year,DSL,No
6754-WKSHP,25.35,One year,No,No
9846-GKXAS,90.8,Month-to-month,Fiber optic,Yes
6017-PPLPX,70.45,Month-to-month,Fiber optic,Yes
4976-LNFVV,34.3,Month-to-month,DSL,No
5055-MGMGF,105.05,Month-to-month,Fiber optic,No
4641-FROLU,19.3,Two year,No,No
2862-JVEOY,19.15,One year,No,No
2969-QWUBZ,51.4,Month-to-month,DSL,No
9822-BIIGN,71.85,Month-to-month,DSL,No
2077-MPJQO,75.4,Month-to-month,Fiber optic,No
1534-OULXE,49.7,One year,DSL,No
7136-RVDTZ,45.25,One year,DSL,Yes
2971-SGAFL,78.75,Month-to-month,DSL,No
1480-IVEVR,81.6,One year,Fiber optic,No
2905-KFQUV,70.4,Month-to-month,Fiber optic,No
4581-SSPWD,75.8,Month-to-month,Fiber optic,Yes
3370-HXOPH,76.1,Month-to-month,Fiber optic,No
9391-YZEJW,94,One year,Fiber optic,No
9958-MEKUC,103.95,Two year,Fiber optic,No
0281-CNTZX,19.95,Two year,No,No
6927-WTFIV,71.3,Month-to-month,Fiber optic,Yes
4118-CEVPF,110.8,One year,Fiber optic,No
3398-ZOUAA,69.1,Month-to-month,Fiber optic,Yes
9114-VEPUF,96.1,One year,Fiber optic,No
7876-BEUTG,48.8,Month-to-month,DSL,No
2338-BQEZT,50.55,Month-to-month,DSL,No
9873-MNDKV,44.65,Month-to-month,DSL,No
0378-NHQXU,88.25,Month-to-month,Fiber optic,Yes
8241-JUIQO,19.45,One year,No,No
2194-IIQOF,89.3,Two year,DSL,No
4512-ZUIYL,70,Month-to-month,Fiber optic,Yes
9631-RXVJM,19.25,Two year,No,No
9584-EXCDZ,70.5,Month-to-month,Fiber optic,No
7969-AULMZ,97.35,Month-to-month,Fiber optic,Yes
5093-FEGLU,19.65,Two year,No,No
2621-UDNLU,20.85,Month-to-month,No,No
7526-IVLYU,19.65,Month-to-month,No,No
2428-HYUNX,19.35,Two year,No,No
9214-EKVXR,44,Month-to-month,DSL,No
3410-MHHUM,94.4,One year,Fiber optic,No
0568-ONFPC,25.9,Month-to-month,No,Yes
0733-VUNUW,55.65,Month-to-month,DSL,Yes
4550-EVXNY,69.65,Month-to-month,Fiber optic,Yes
2122-YWVYA,75.4,Month-to-month,Fiber optic,No
2968-SSGAA,100.6,Month-to-month,Fiber optic,Yes
2296-DKZFP,71,Two year,DSL,No
4844-JJWUY,86,Month-to-month,Fiber optic,Yes
6777-TGHTM,106.95,One year,Fiber optic,Yes
8909-BOLNL,21.2,One year,No,No
6603-YRDCJ,61.05,Two year,DSL,No
3538-WZPHD,29.6,Month-to-month,DSL,Yes
3229-USWAR,79.95,One year,DSL,No
2138-VFAPZ,19.7,Two year,No,No
6131-JLWZM,20.3,Month-to-month,No,No
4785-QRJHC,59.9,One year,DSL,Yes
0269-XFESX,24.35,One year,No,No
1709-EJDOX,19.75,Two year,No,No
4316-XCSLJ,50.3,Month-to-month,DSL,No
8610-WFCJF,95.6,Month-to-month,Fiber optic,Yes
9693-XMUOB,50.25,Month-to-month,DSL,No
0383-CLDDA,85.35,Two year,DSL,No
4905-JEFDW,41.6,One year,DSL,Yes
2709-UQGNP,51.65,Month-to-month,DSL,No
3549-ZTMNH,24,Two year,No,No
7881-INRLC,100.85,Month-to-month,Fiber optic,Yes
8033-ATFAS,59.85,Month-to-month,DSL,No
1635-NZATJ,25.45,Two year,No,No
0562-HKHML,23.9,Two year,No,No
8277-RVRSV,24.15,One year,No,No
9943-VSZUV,75.7,Month-to-month,Fiber optic,No
0117-LFRMW,40.2,Month-to-month,DSL,Yes
6172-FECYY,84.5,Month-to-month,Fiber optic,Yes
7054-ENNGU,50.85,Month-to-month,DSL,No
1455-HFBXA,91.6,Two year,Fiber optic,No
9402-CXWPL,98.9,One year,Fiber optic,No
1628-BIZYP,85,Month-to-month,Fiber optic,No
1965-AKTSX,78.95,Month-to-month,Fiber optic,Yes
0082-LDZUE,44.3,Month-to-month,DSL,No
4786-UKSNZ,20.2,Month-to-month,No,Yes
5343-SGUBI,80.2,One year,Fiber optic,No
0856-NAOES,60.9,Month-to-month,DSL,No
1976-AZZPJ,34.2,Month-to-month,DSL,No
7248-VZQLC,85.2,Month-to-month,Fiber optic,Yes
6156-UZDLF,87.15,One year,Fiber optic,No
3099-OONVS,54.3,Month-to-month,DSL,No
9500-WBGRP,19.1,Two year,No,No
5183-KLYEM,112.75,Two year,Fiber optic,No
5144-PQCDZ,19.95,Month-to-month,No,No
8514-VZHEB,19.5,Two year,No,No
6625-IUTTT,65.55,Two year,DSL,No
9355-NPPFS,78.8,Month-to-month,Fiber optic,No
0068-FIGTF,78.2,One year,DSL,No
5965-GGPRW,105.25,Two year,Fiber optic,No
8035-PWSEV,89.25,Month-to-month,Fiber optic,No
2236-HILPA,20.65,Two year,No,No
1840-BIUOG,68.7,One year,DSL,No
1356-MKYSK,78.65,Month-to-month,DSL,No
6080-LNESI,24.75,Two year,No,No
1830-IPXVJ,19.75,Two year,No,No
5828-DWPIL,89.1,Month-to-month,Fiber optic,No
8398-TBIYD,84.7,Two year,Fiber optic,No
0011-IGKFF,98,Month-to-month,Fiber optic,Yes
4192-GORJT,94.45,Month-to-month,Fiber optic,Yes
6496-SLWHQ,105,Month-to-month,Fiber optic,Yes
9912-GVSEQ,93.85,Month-to-month,Fiber optic,Yes
2931-FSOHN,59.9,Month-to-month,DSL,No
9418-RUKPH,19.95,Two year,No,No
5383-MMTWC,84,Month-to-month,Fiber optic,Yes
9971-ZWPBF,108.9,Month-to-month,Fiber optic,No
4712-AUQZO,33.6,Month-to-month,DSL,No
9711-FJTBX,85.85,One year,Fiber optic,No
2908-ZTPNF,34.85,Month-to-month,DSL,No
7240-ETPTR,48.75,Month-to-month,DSL,Yes
2202-CUYXZ,84.85,Month-to-month,Fiber optic,Yes
5995-OIGLP,56.65,Month-to-month,DSL,Yes
8421-WZOOW,95.3,Month-to-month,Fiber optic,No
6261-RCVNS,73.9,One year,DSL,Yes
7951-QKZPL,24.5,Two year,No,Yes
1414-YADCW,84.6,Two year,Fiber optic,No
8756-RDDLT,44.95,Month-to-month,DSL,No
2862-PFNIK,24.7,Month-to-month,DSL,No
5816-QVHRX,100.3,Month-to-month,Fiber optic,No
4430-YHXGG,25.45,Month-to-month,No,No
6888-SBYAI,50.7,Month-to-month,DSL,No
7395-XWZOY,55,Month-to-month,DSL,No
7169-YWAMK,68.4,Two year,DSL,No
3640-PHQXK,89.9,Month-to-month,Fiber optic,Yes
6877-LGWXO,78.55,Month-to-month,Fiber optic,Yes
6859-RKMZJ,55.05,Month-to-month,DSL,No
2729-VNVAP,19.8,Two year,No,No
2957-JIRMN,84.45,One year,Fiber optic,No
2049-BAFNW,35.9,Month-to-month,DSL,No
3842-QTGDL,80.75,Month-to-month,Fiber optic,No
7163-OCEQI,78.65,One year,DSL,No
9782-LGXMC,61.75,Month-to-month,DSL,No
5975-BAICR,63.7,One year,DSL,No
8019-ENHXU,99.45,Month-to-month,Fiber optic,Yes
5167-GBFRE,25.2,Month-to-month,DSL,Yes
9033-EOXWV,74.05,One year,DSL,Yes
4673-KKSLS,87.6,Month-to-month,Fiber optic,No
4853-OITSN,89.15,Month-to-month,Fiber optic,No
9800-OUIGR,20,Two year,No,No
1324-NLTJE,55,Month-to-month,DSL,Yes
2324-EFHVG,104.4,Two year,Fiber optic,No
7094-MSZAO,20.05,Month-to-month,No,No
1522-VVDMG,89.75,Month-to-month,Fiber optic,Yes
6907-CQGPN,34.3,Month-to-month,DSL,No
0780-XNZFN,20.65,Two year,No,No
0239-OXEXL,84.25,Month-to-month,Fiber optic,No
2675-IJRGJ,19.65,Two year,No,No
7049-GKVZY,79.85,One year,DSL,No
8577-QSOCG,20.2,Two year,No,No
3721-CNZHX,19.8,One year,No,No
0212-ISBBF,50.35,Month-to-month,DSL,No
9185-TQCVP,85.15,Month-to-month,Fiber optic,Yes
3585-YNADK,74.6,One year,DSL,No
5271-DBYSJ,79.15,Month-to-month,Fiber optic,No
1099-GODLO,20.35,Two year,No,No
6828-HMKWP,21.05,Two year,No,No
5567-WSELE,94.6,Month-to-month,Fiber optic,Yes
1472-TNCWL,94.7,Month-to-month,Fiber optic,No
8063-RJYNF,94.25,Month-to-month,Fiber optic,Yes
0687-ZVTHB,72.45,One year,DSL,Yes
2080-GKCWQ,74.95,Month-to-month,Fiber optic,No
9661-ACXBS,105.2,Month-to-month,Fiber optic,Yes
2193-SFWQW,111.95,Two year,Fiber optic,No
5656-JAMLX,19.85,Two year,No,No
3462-BJQQA,89.75,Month-to-month,Fiber optic,No
0442-TDYUO,20.05,Two year,No,No
6733-LRIZX,108.95,Two year,Fiber optic,No
9503-XJUME,19.65,One year,No,No
4367-NHWMM,24.9,Month-to-month,DSL,No
3727-RJMEO,82.85,Month-to-month,Fiber optic,Yes
3779-OSWCF,93.2,Two year,DSL,No
6736-DHUQI,84.8,One year,Fiber optic,No
3915-ODIYG,71.75,One year,DSL,No
1360-RCYRT,30.35,Month-to-month,DSL,No
2724-FJDYW,54.85,One year,DSL,No
4451-RWASJ,19.5,One year,No,No
6646-VRFOL,103.85,Month-to-month,Fiber optic,Yes
3460-TJBWI,24.2,Two year,No,No
5917-HBSDW,19.35,Month-to-month,No,No
5685-IIXLY,83.6,Month-to-month,Fiber optic,Yes
5671-UUNXD,100.65,One year,Fiber optic,No
0956-ACVZC,94.1,One year,Fiber optic,No
2325-NBPZG,74.55,Month-to-month,Fiber optic,No
4250-ZBWLV,108.45,One year,Fiber optic,Yes
4482-FTFFX,56.15,Month-to-month,DSL,No
8859-DZTGQ,20.35,Two year,No,No
0440-MOGPM,80.55,One year,DSL,No
0020-JDNXP,61.25,One year,DSL,No
3752-CQSJI,20.45,Month-to-month,No,No
5025-GOOKI,18.9,Month-to-month,No,No
4698-KVLLG,19.6,Two year,No,No
5095-AESKG,91.5,Month-to-month,Fiber optic,Yes
2887-JPYLU,45.2,Month-to-month,DSL,No
4770-QAZXN,19.45,Month-to-month,No,No
4896-CPRPF,25.45,Two year,No,No
1871-MOWRM,80.85,Month-to-month,Fiber optic,Yes
9714-EDSUC,94.9,Month-to-month,Fiber optic,No
2027-OAQQC,49.05,Month-to-month,DSL,Yes
0282-NVSJS,29.3,Month-to-month,DSL,No
9090-SGQXL,105.3,Month-to-month,Fiber optic,Yes
6595-YGXIT,88.95,Month-to-month,Fiber optic,Yes
7353-YOWFP,20.25,One year,No,No
9835-ZIITK,110.85,One year,Fiber optic,Yes
8008-ESFLK,110.5,One year,Fiber optic,No
7537-CBQUZ,109.4,Month-to-month,Fiber optic,No
1555-DJEQW,114.2,Two year,Fiber optic,Yes
5649-TJHOV,36.5,Month-to-month,DSL,Yes
0519-XUZJU,70.75,Month-to-month,Fiber optic,Yes
3363-EWLGO,19.95,Month-to-month,No,No
4750-UKWJK,19.6,One year,No,No
6338-AVWCY,40.15,Month-to-month,DSL,Yes
1689-YQBYY,76.6,Month-to-month,Fiber optic,No
4487-ZYJZK,19.6,One year,No,No
2959-FENLU,85.3,Month-to-month,Fiber optic,No
0708-LGSMF,65.85,Month-to-month,DSL,No
9253-QXKBE,94.45,Month-to-month,Fiber optic,Yes
7634-HLQJR,20.05,Two year,No,No
0487-RPVUM,99.4,Month-to-month,Fiber optic,No
4079-ULGFR,20,Month-to-month,No,No
2516-XSJKX,78.45,Two year,DSL,No
0057-QBUQH,25.1,Two year,No,No
9445-SZLCH,97.35,Month-to-month,Fiber optic,Yes
6599-SFQVE,55,Month-to-month,DSL,No
8331-ZXFOE,71.1,One year,DSL,No
4003-FUSHP,61.55,Month-to-month,DSL,No
0356-ERHVT,45.9,Month-to-month,DSL,No
7325-ENZFI,40.3,One year,DSL,No
4884-ZTHVF,87.1,Month-to-month,Fiber optic,No
3920-HIHMQ,49.5,Month-to-month,DSL,No
3055-OYMSE,73.8,Month-to-month,Fiber optic,No
0613-WUXUM,19.2,Two year,No,No
7568-PODML,45.3,Month-to-month,DSL,Yes
4458-KVRBJ,25,Two year,No,No
5349-IECLD,94.95,Month-to-month,Fiber optic,Yes
1397-XKKWR,35.3,One year,DSL,No
3945-GFWQL,44.55,Month-to-month,DSL,Yes
8097-OMULG,76.75,One year,DSL,No
6013-BHCAW,81,Two year,DSL,No
0401-WDBXM,105.55,Two year,Fiber optic,No
3387-PLKUI,18.8,Month-to-month,No,No
6096-EGVTU,24.9,One year,No,No
3797-VTIDR,23.45,Month-to-month,DSL,Yes
5081-NWSUP,64.9,One year,DSL,No
2580-ATZSQ,61.35,One year,DSL,No
8085-MSNLK,113.95,Two year,Fiber optic,No
9691-HKOVS,90.15,One year,DSL,No
9881-VCZEP,54.1,Month-to-month,DSL,No
9526-BIHHD,29.7,Month-to-month,DSL,Yes
8757-TFHHJ,49.8,Month-to-month,DSL,No
4523-WXCEF,101.1,Month-to-month,Fiber optic,Yes
1468-DEFNC,24.4,Two year,No,No
5119-KEPFY,95,Month-to-month,Fiber optic,No
8364-TRMMK,50.65,Month-to-month,DSL,Yes
0916-KNFAJ,69.9,Two year,DSL,No
8319-QBEHW,39.95,One year,DSL,No
3063-QFSZL,55.4,Month-to-month,DSL,Yes
8775-LHDJH,90.6,Month-to-month,Fiber optic,Yes
9625-QNLUX,103.25,Two year,Fiber optic,No
3097-NQYSN,86.85,Month-to-month,Fiber optic,Yes
4024-CSNBY,94.25,Two year,Fiber optic,No
7110-BDTWG,47.05,Two year,DSL,No
7493-GVFIO,20.55,Two year,No,No
0690-SRQID,19.65,Month-to-month,No,No
9605-WGJVW,70.2,Month-to-month,Fiber optic,No
9114-DPSIA,81,Two year,DSL,No
4700-UBQMV,75.9,One year,DSL,No
7711-GQBZC,24.7,Two year,No,No
3565-UNOCC,99.05,Month-to-month,Fiber optic,Yes
4627-MIHJH,110.25,Two year,Fiber optic,No
9795-NREXC,85,Two year,DSL,No
8573-CGOCC,19.75,Month-to-month,No,No
7356-AYNJP,23.9,One year,No,No
9249-FXSCK,111.25,One year,Fiber optic,Yes
5493-SDRDQ,55.1,Month-to-month,DSL,Yes
6286-SUUWT,19.95,Month-to-month,No,No
4819-HJPIW,25.15,Month-to-month,DSL,No
8654-DHAOW,54.15,Month-to-month,DSL,No
5438-QMDDL,59.8,Month-to-month,DSL,No
9812-GHVRI,83.85,Month-to-month,Fiber optic,No
5553-AOINX,104.9,One year,Fiber optic,No
1228-ZLNBX,75.3,Month-to-month,Fiber optic,No
4226-KKDON,66.65,Month-to-month,DSL,No
3831-YCPUO,109.5,Two year,Fiber optic,No
7445-WMRBW,73.85,One year,DSL,No
3308-DGHKL,19.3,Two year,No,No
9924-JPRMC,118.2,Two year,Fiber optic,No
0080-EMYVY,51.45,One year,DSL,No
6218-KNUBD,59.45,Month-to-month,DSL,No
7337-CINUD,19.5,Two year,No,No
7609-NRNCA,19.55,One year,No,No
0623-EJQEG,93.55,One year,Fiber optic,No
7153-CHRBV,59.3,One year,DSL,No
0871-URUWO,102.25,Month-to-month,Fiber optic,Yes
9190-MFJLN,95.9,Month-to-month,Fiber optic,Yes
6198-PNNSZ,109.8,One year,Fiber optic,No
3317-VLGQT,78.1,Month-to-month,Fiber optic,No
4132-POCZS,39.9,Month-to-month,DSL,No
5614-DNZCE,64.9,Two year,DSL,No
1095-JUDTC,95.05,Month-to-month,Fiber optic,Yes
3896-RCYYE,53.4,Month-to-month,DSL,No
9638-JIQYA,24.9,Month-to-month,DSL,No
3258-SANFR,44.7,Month-to-month,DSL,No
3726-TBHQT,114,Two year,Fiber optic,No
3190-ITQXP,20.25,Two year,No,No
0870-VEMYL,53.85,Month-to-month,DSL,Yes
4833-QTJNO,83.85,Month-to-month,Fiber optic,No
3039-MJSLN,20.2,Month-to-month,No,No
0178-CIIKR,19.95,Month-to-month,No,No
5385-SUIRI,104.2,Month-to-month,Fiber optic,Yes
3982-XWFZQ,50.25,Month-to-month,DSL,Yes
5774-QPLTF,20.35,One year,No,No
2322-VCZHZ,90,Month-to-month,Fiber optic,No
5010-IPEAQ,54.2,Two year,DSL,No
4009-ALQFH,99.5,Month-to-month,Fiber optic,Yes
6383-ZTSIW,99.1,One year,Fiber optic,No
8990-YOZLV,66.9,Two year,DSL,No
3069-SSVSN,25.85,One year,DSL,No
5222-IMUKT,91.05,Month-to-month,Fiber optic,No
3627-FCRDW,71,Month-to-month,Fiber optic,Yes
7562-GSUHK,93.2,Month-to-month,Fiber optic,Yes
6685-XSHHU,20.95,Two year,No,No
8901-UPRHR,109.2,Two year,Fiber optic,No
4903-UYAVB,19.35,Month-to-month,No,Yes
0118-JPNOY,85.8,Month-to-month,Fiber optic,No
6776-TLWOI,19.85,Month-to-month,No,Yes
3845-FXCYS,19.65,Month-to-month,No,No
5857-XRECV,20.5,One year,No,No
0725-CXOTM,89.65,One year,DSL,No
4343-EJVQB,74.35,Month-to-month,Fiber optic,No
9000-PLFUZ,49.45,Two year,DSL,No
3427-GGZZI,89.1,Month-to-month,Fiber optic,No
7779-ORAEL,75.15,Two year,DSL,No
0644-OQMDK,70.65,Month-to-month,Fiber optic,No
4077-CROMM,104.2,Month-to-month,Fiber optic,Yes
3154-CFSZG,90.05,Month-to-month,Fiber optic,No
2868-MZAGQ,79.25,Month-to-month,Fiber optic,Yes
4847-QNOKA,44.9,Month-to-month,DSL,Yes
2220-IAHLS,19.4,Month-to-month,No,No
1658-XUHBX,88.75,Month-to-month,Fiber optic,No
6379-RXJRQ,70.1,Month-to-month,Fiber optic,Yes
2378-HTWFW,91,Month-to-month,Fiber optic,No
8650-RHRKE,29.65,Month-to-month,DSL,Yes
4377-VDHYI,90.8,One year,Fiber optic,No
0475-RIJEP,77.85,Month-to-month,Fiber optic,Yes
1260-TTRXI,54.3,Month-to-month,DSL,Yes
3719-TDVQB,18.95,Two year,No,No
6328-ZPBGN,95.15,Month-to-month,Fiber optic,Yes
0201-MIBOL,102.4,Two year,Fiber optic,No
4937-QPZPO,99.9,One year,Fiber optic,No
2925-VDZHY,88.7,Two year,DSL,No
6981-TDRFT,54.3,One year,DSL,No
3413-CSSTH,55.7,Month-to-month,DSL,No
8033-VCZGH,103.95,One year,Fiber optic,No
4789-KWMXN,110.85,One year,Fiber optic,Yes
0224-NIJLP,20.15,Two year,No,No
7542-CYDDM,20.05,Month-to-month,No,No
4718-WXBGI,91.95,Two year,DSL,No
2867-UIMSS,80.5,Month-to-month,Fiber optic,Yes
8495-PRWFH,55.65,Month-to-month,DSL,No
0439-IFYUN,74.7,Month-to-month,Fiber optic,No
5716-LIBJC,104.15,One year,Fiber optic,No
2868-LLSKM,83.65,One year,Fiber optic,No
8111-RKSPX,72.2,Month-to-month,Fiber optic,Yes
2988-QRAJY,110.05,Two year,Fiber optic,No
1585-MQSSU,51.5,Month-to-month,DSL,Yes
0071-NDAFP,25.5,Two year,No,No
2856-NNASM,89.55,Month-to-month,Fiber optic,Yes
7328-ZJAJO,19.5,Two year,No,No
6458-CYIDZ,80.7,Month-to-month,Fiber optic,No
8559-CIZFV,77.5,One year,DSL,Yes
1090-PYKCI,105.1,One year,Fiber optic,No
3058-WQDRE,25.15,Month-to-month,DSL,No
7547-EKNFS,95.25,Month-to-month,Fiber optic,Yes
2279-AXJJK,95.65,Month-to-month,Fiber optic,No
6769-DYBQN,85,Month-to-month,Fiber optic,Yes
0909-SELIE,80.8,Two year,DSL,No
3417-TSCIC,24.85,One year,DSL,No
1042-HFUCW,54.75,One year,DSL,No
4439-JMPMT,85.75,Month-to-month,Fiber optic,Yes
6537-OTKMY,50.75,One year,DSL,No
8999-EXMNO,20.15,Two year,No,No
6725-TPKJO,20.05,Two year,No,No
2446-BEGGB,98.25,Month-to-month,Fiber optic,Yes
7162-WPHPM,71.6,Two year,DSL,No
1599-MMYRQ,81.45,One year,Fiber optic,No
8821-KVZKQ,58.4,One year,DSL,No
1496-GGSUK,25.7,Month-to-month,DSL,Yes
6434-TTGJP,53.7,Two year,DSL,No
0042-JVWOJ,19.6,One year,No,No
0130-SXOUN,89.4,Month-to-month,Fiber optic,No
2575-GFSOE,69,Month-to-month,Fiber optic,Yes
2330-PQGDQ,84.2,One year,Fiber optic,No
1452-UZOSF,106.1,Two year,Fiber optic,No
2097-YVPKN,25.75,Two year,No,No
2842-JTCCU,46.05,Month-to-month,DSL,Yes
8597-CTXVJ,64.95,One year,DSL,No
6631-HMANX,85.45,Two year,DSL,No
9962-BFPDU,20.05,Month-to-month,No,No
3296-SILRA,76.4,Month-to-month,Fiber optic,Yes
9681-OXGVC,100.5,Month-to-month,Fiber optic,Yes
6394-HHHZM,20.7,Month-to-month,No,No
5995-LFTLE,25.3,Two year,No,No
5180-UCIIQ,40.05,Month-to-month,DSL,Yes
1932-UEDCX,100.6,Month-to-month,Fiber optic,No
7153-OANIO,69.95,Month-to-month,Fiber optic,Yes
5188-HGMLP,74,Month-to-month,Fiber optic,No
0665-XHDJU,99.4,Two year,Fiber optic,No
6521-YYTYI,93.3,Month-to-month,Fiber optic,Yes
8878-HMWBV,49.15,Month-to-month,DSL,Yes
8265-HKSOW,107.45,Two year,Fiber optic,No
3544-FBCAS,83.6,Two year,DSL,No
5331-RGMTT,99.05,Month-to-month,Fiber optic,No
4759-PXTAN,80.1,One year,DSL,No
7054-DMVAS,65.3,Two year,DSL,No
3428-MMGUB,89.55,Two year,Fiber optic,No
6549-BTYPG,60.8,Two year,DSL,No
7823-JSOAG,74.5,Month-to-month,Fiber optic,No
3705-RHRFR,99.15,Two year,Fiber optic,No
9374-YOLBJ,19.25,Month-to-month,No,No
9074-KGVOX,39.45,Month-to-month,DSL,No
6128-DAFVY,44.85,Month-to-month,DSL,No
9933-QRGTX,97.2,Two year,Fiber optic,No
4476-OSWTN,110.55,One year,Fiber optic,No
3751-KTZEL,35.05,Month-to-month,DSL,Yes
1977-STDKI,73,Month-to-month,Fiber optic,Yes
5066-GFJMM,19.9,Month-to-month,No,No
2661-GKBTK,76.95,Two year,DSL,No
0458-HEUZG,35.4,Two year,DSL,No
7268-WNTCP,20.45,Two year,No,No
0824-VWDPO,96.75,One year,Fiber optic,No
8409-WQJUX,54.2,One year,DSL,No
2578-JQPHZ,100.1,Two year,Fiber optic,No
3278-FSIXX,45.25,Month-to-month,DSL,No
5813-UECBU,83.85,Month-to-month,Fiber optic,Yes
0328-GRPMV,70.1,Month-to-month,Fiber optic,Yes
9746-UGFAC,20.85,One year,No,No
2946-KIQSP,33.45,Month-to-month,DSL,No
0625-AFOHS,20.2,Two year,No,No
6726-WEXXK,85.9,One year,Fiber optic,No
4636-OLWOE,61,One year,DSL,No
4342-HENTK,70.65,Month-to-month,Fiber optic,Yes
4685-ERGHK,86.9,One year,Fiber optic,No
0885-HMGPY,69.4,Two year,DSL,No
5003-OKNNK,20.35,One year,No,No
4195-SMMNX,20.35,Month-to-month,No,Yes
7208-PSIHR,104.3,Two year,Fiber optic,No
4012-ZTHBR,44.95,Month-to-month,DSL,No
0489-WMEMG,49.45,One year,DSL,No
